5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
3/01/2015 1:05,0,0
3/01/2015 1:10,0,0
3/01/2015 1:15,0,0
3/01/2015 1:20,0,0
3/01/2015 1:25,0,0
3/01/2015 1:30,0,0
3/01/2015 1:35,0,0
3/01/2015 1:40,0,0
3/01/2015 1:45,0,0
3/01/2015 1:50,0,0
3/01/2015 1:55,0,0
3/01/2015 2:00,0,0
3/01/2015 2:05,0,0
3/01/2015 2:10,0,0
3/01/2015 2:15,0,0
3/01/2015 2:20,0,0
3/01/2015 2:25,0,0
3/01/2015 2:30,0,0
3/01/2015 2:35,0,0
3/01/2015 2:40,0,0
3/01/2015 2:45,0,0
3/01/2015 2:50,0,0
3/01/2015 2:55,0,0
3/01/2015 3:00,0,0
3/01/2015 3:05,0,0
3/01/2015 3:10,0,0
3/01/2015 3:15,0,0
3/01/2015 3:20,0,0
3/01/2015 3:25,0,0
3/01/2015 3:30,0,0
3/01/2015 3:35,0,0
3/01/2015 3:40,0,0
3/01/2015 3:45,0,0
3/01/2015 3:50,0,0
3/01/2015 3:55,0,0
3/01/2015 4:00,0,0
3/01/2015 4:05,0,0
3/01/2015 4:10,0,0
3/01/2015 4:15,0,0
3/01/2015 4:20,0,0
3/01/2015 4:25,0,0
3/01/2015 4:30,0,0
3/01/2015 4:35,0,0
3/01/2015 4:40,0,0
3/01/2015 4:45,0,0
3/01/2015 4:50,0,0
3/01/2015 4:55,0,0
3/01/2015 5:00,0,0
3/01/2015 5:05,0,0
3/01/2015 5:10,0,0
3/01/2015 5:15,0,0
3/01/2015 5:20,0,0
3/01/2015 5:25,0,0
3/01/2015 5:30,0,0
3/01/2015 5:35,0,0
3/01/2015 5:40,0,0
3/01/2015 5:45,0,0
3/01/2015 5:50,0,0
3/01/2015 5:55,0,0
3/01/2015 6:00,0,0
3/01/2015 6:05,0,0
3/01/2015 6:10,0,0
3/01/2015 6:15,0,0
3/01/2015 6:20,0,0
3/01/2015 6:25,0,0
3/01/2015 6:30,0,0
3/01/2015 6:35,0,0
3/01/2015 6:40,0,0
3/01/2015 6:45,0,0
3/01/2015 6:50,0,0
3/01/2015 6:55,0,0
3/01/2015 7:00,0,0
3/01/2015 7:05,0,0
3/01/2015 7:10,0,0
3/01/2015 7:15,0,0
3/01/2015 7:20,0,0
3/01/2015 7:25,0,0
3/01/2015 7:30,0,0
3/01/2015 7:35,0,0
3/01/2015 7:40,0,0
3/01/2015 7:45,0,0
3/01/2015 7:50,0,0
3/01/2015 7:55,0,0
3/01/2015 8:00,0,0
3/01/2015 8:05,0,0
3/01/2015 8:10,0,0
3/01/2015 8:15,0,0
3/01/2015 8:20,0,0
3/01/2015 8:25,0,0
3/01/2015 8:30,0,0
3/01/2015 8:35,0,0
3/01/2015 8:40,0,0
3/01/2015 8:45,0,0
3/01/2015 8:50,0,0
3/01/2015 8:55,0,0
3/01/2015 9:00,0,0
3/01/2015 9:05,0,0
3/01/2015 9:10,0,0
3/01/2015 9:15,0,0
3/01/2015 9:20,0,0
3/01/2015 9:25,0,0
3/01/2015 9:30,0,0
3/01/2015 9:35,0,0
3/01/2015 9:40,0,0
3/01/2015 9:45,0,0
3/01/2015 9:50,0,0
3/01/2015 9:55,0,0
3/01/2015 10:00,0,0
3/01/2015 10:05,0,0
3/01/2015 10:10,0,0
3/01/2015 10:15,0,0
3/01/2015 10:20,0,0
3/01/2015 10:25,0,0
3/01/2015 10:30,0,0
3/01/2015 10:35,0,0
3/01/2015 10:40,0,0
3/01/2015 10:45,0,0
3/01/2015 10:50,0,0
3/01/2015 10:55,0,0
3/01/2015 11:00,0,0
3/01/2015 11:05,0,0
3/01/2015 11:10,0,0
3/01/2015 11:15,0,0
3/01/2015 11:20,0,0
3/01/2015 11:25,0,0
3/01/2015 11:30,0,0
3/01/2015 11:35,0,0
3/01/2015 11:40,0,0
3/01/2015 11:45,0,0
3/01/2015 11:50,0,0
3/01/2015 11:55,0,0
3/01/2015 12:00,0,0
3/01/2015 12:05,0,0
3/01/2015 12:10,0,0
3/01/2015 12:15,0,0
3/01/2015 12:20,0,0
3/01/2015 12:25,0,0
3/01/2015 12:30,0,0
3/01/2015 12:35,0,0
3/01/2015 12:40,0,0
3/01/2015 12:45,0,0
3/01/2015 12:50,0,0
3/01/2015 12:55,0,0
3/01/2015 13:00,0,0
3/01/2015 13:05,0,0
3/01/2015 13:10,0,0
3/01/2015 13:15,0,0
3/01/2015 13:20,0,0
3/01/2015 13:25,0,0
3/01/2015 13:30,0,0
3/01/2015 13:35,0,0
3/01/2015 13:40,0,0
3/01/2015 13:45,0,0
3/01/2015 13:50,0,0
3/01/2015 13:55,0,0
3/01/2015 14:00,0,0
3/01/2015 14:05,0,0
3/01/2015 14:10,0,0
3/01/2015 14:15,0,0
3/01/2015 14:20,0,0
3/01/2015 14:25,0,0
3/01/2015 14:30,0,0
3/01/2015 14:35,0,0
3/01/2015 14:40,0,0
3/01/2015 14:45,0,0
3/01/2015 14:50,0,0
3/01/2015 14:55,0,0
3/01/2015 15:00,0,0
3/01/2015 15:05,0,0
3/01/2015 15:10,0,0
3/01/2015 15:15,0,0
3/01/2015 15:20,0,0
3/01/2015 15:25,0,0
3/01/2015 15:30,0,0
3/01/2015 15:35,0,0
3/01/2015 15:40,0,0
3/01/2015 15:45,0,0
3/01/2015 15:50,0,0
3/01/2015 15:55,0,0
3/01/2015 16:00,0,0
3/01/2015 16:05,0,0
3/01/2015 16:10,0,0
3/01/2015 16:15,0,0
3/01/2015 16:20,0,0
3/01/2015 16:25,0,0
3/01/2015 16:30,0,0
3/01/2015 16:35,0,0
3/01/2015 16:40,0,0
3/01/2015 16:45,0,0
3/01/2015 16:50,0,0
3/01/2015 16:55,0,0
3/01/2015 17:00,0,0
3/01/2015 17:05,0,0
3/01/2015 17:10,0,0
3/01/2015 17:15,0,0
3/01/2015 17:20,0,0
3/01/2015 17:25,0,0
3/01/2015 17:30,0,0
3/01/2015 17:35,0,0
3/01/2015 17:40,0,0
3/01/2015 17:45,0,0
3/01/2015 17:50,0,0
3/01/2015 17:55,0,0
3/01/2015 18:00,0,0
3/01/2015 18:05,0,0
3/01/2015 18:10,0,0
3/01/2015 18:15,0,0
3/01/2015 18:20,0,0
3/01/2015 18:25,0,0
3/01/2015 18:30,0,0
3/01/2015 18:35,0,0
3/01/2015 18:40,0,0
3/01/2015 18:45,0,0
3/01/2015 18:50,0,0
3/01/2015 18:55,0,0
3/01/2015 19:00,0,0
3/01/2015 19:05,0,0
3/01/2015 19:10,0,0
3/01/2015 19:15,0,0
3/01/2015 19:20,0,0
3/01/2015 19:25,0,0
3/01/2015 19:30,0,0
3/01/2015 19:35,0,0
3/01/2015 19:40,0,0
3/01/2015 19:45,0,0
3/01/2015 19:50,0,0
3/01/2015 19:55,0,0
3/01/2015 20:00,0,0
3/01/2015 20:05,0,0
3/01/2015 20:10,0,0
3/01/2015 20:15,0,0
3/01/2015 20:20,0,0
3/01/2015 20:25,0,0
3/01/2015 20:30,0,0
3/01/2015 20:35,0,0
3/01/2015 20:40,0,0
3/01/2015 20:45,0,0
3/01/2015 20:50,0,0
3/01/2015 20:55,0,0
3/01/2015 21:00,0,0
3/01/2015 21:05,0,0
3/01/2015 21:10,0,0
3/01/2015 21:15,0,0
3/01/2015 21:20,0,0
3/01/2015 21:25,0,0
3/01/2015 21:30,0,0
3/01/2015 21:35,0,0
3/01/2015 21:40,0,0
3/01/2015 21:45,0,0
3/01/2015 21:50,0,0
3/01/2015 21:55,0,0
3/01/2015 22:00,0,0
3/01/2015 22:05,0,0
3/01/2015 22:10,0,0
3/01/2015 22:15,0,0
3/01/2015 22:20,0,0
3/01/2015 22:25,0,0
3/01/2015 22:30,0,0
3/01/2015 22:35,0,0
3/01/2015 22:40,0,0
3/01/2015 22:45,0,0
3/01/2015 22:50,0,0
3/01/2015 22:55,0,0
3/01/2015 23:00,0,0
3/01/2015 23:05,0,0
3/01/2015 23:10,0,0
3/01/2015 23:15,0,0
3/01/2015 23:20,0,0
3/01/2015 23:25,0,0
3/01/2015 23:30,0,0
3/01/2015 23:35,0,0
3/01/2015 23:40,0,0
3/01/2015 23:45,0,0
3/01/2015 23:50,0,0
3/01/2015 23:55,0,0
3/02/2015 0:00,0,0
3/02/2015 0:05,0,0
3/02/2015 0:10,0,0
3/02/2015 0:15,0,0
3/02/2015 0:20,0,0
3/02/2015 0:25,0,0
3/02/2015 0:30,0,0
3/02/2015 0:35,0,0
3/02/2015 0:40,0,0
3/02/2015 0:45,0,0
3/02/2015 0:50,0,0
3/02/2015 0:55,0,0
3/02/2015 1:00,0,0
3/02/2015 1:05,0,0
3/02/2015 1:10,0,0
3/02/2015 1:15,0,0
3/02/2015 1:20,0,0
3/02/2015 1:25,0,0
3/02/2015 1:30,0,0
3/02/2015 1:35,0,0
3/02/2015 1:40,0,0
3/02/2015 1:45,0,0
3/02/2015 1:50,0,0
3/02/2015 1:55,0,0
3/02/2015 2:00,0,0
3/02/2015 2:05,0,0
3/02/2015 2:10,0,0
3/02/2015 2:15,0,0
3/02/2015 2:20,0,0
3/02/2015 2:25,0,0
3/02/2015 2:30,0,0
3/02/2015 2:35,0,0
3/02/2015 2:40,0,0
3/02/2015 2:45,0,0
3/02/2015 2:50,0,0
3/02/2015 2:55,0,0
3/02/2015 3:00,0,0
3/02/2015 3:05,0,0
3/02/2015 3:10,0,0
3/02/2015 3:15,0,0
3/02/2015 3:20,0,0
3/02/2015 3:25,0,0
3/02/2015 3:30,0,0
3/02/2015 3:35,0,0
3/02/2015 3:40,0,0
3/02/2015 3:45,0,0
3/02/2015 3:50,0,0
3/02/2015 3:55,0,0
3/02/2015 4:00,0,0
3/02/2015 4:05,0,0
3/02/2015 4:10,0,0
3/02/2015 4:15,0,0
3/02/2015 4:20,0,0
3/02/2015 4:25,0,0
3/02/2015 4:30,0,0
3/02/2015 4:35,0,0
3/02/2015 4:40,0,0
3/02/2015 4:45,0,0
3/02/2015 4:50,0,0
3/02/2015 4:55,0,0
3/02/2015 5:00,0,0
3/02/2015 5:05,0,0
3/02/2015 5:10,0,0
3/02/2015 5:15,0,0
3/02/2015 5:20,0,0
3/02/2015 5:25,0,0
3/02/2015 5:30,0,0
3/02/2015 5:35,0,0
3/02/2015 5:40,0,0
3/02/2015 5:45,0,0
3/02/2015 5:50,0,0
3/02/2015 5:55,0,0
3/02/2015 6:00,0,0
3/02/2015 6:05,0,0
3/02/2015 6:10,0,0
3/02/2015 6:15,0,0
3/02/2015 6:20,0,0
3/02/2015 6:25,0,0
3/02/2015 6:30,0,0
3/02/2015 6:35,0,0
3/02/2015 6:40,0,0
3/02/2015 6:45,0,0
3/02/2015 6:50,0,0
3/02/2015 6:55,0,0
3/02/2015 7:00,0,0
3/02/2015 7:05,0,0
3/02/2015 7:10,0,0
3/02/2015 7:15,0,0
3/02/2015 7:20,0,0
3/02/2015 7:25,0,0
3/02/2015 7:30,0,0
3/02/2015 7:35,0,0
3/02/2015 7:40,0,0
3/02/2015 7:45,0,0
3/02/2015 7:50,0,0
3/02/2015 7:55,0,0
3/02/2015 8:00,0,0
3/02/2015 8:05,0,0
3/02/2015 8:10,0,0
3/02/2015 8:15,0,0
3/02/2015 8:20,0,0
3/02/2015 8:25,0,0
3/02/2015 8:30,0,0
3/02/2015 8:35,0,0
3/02/2015 8:40,0,0
3/02/2015 8:45,0,0
3/02/2015 8:50,0,0
3/02/2015 8:55,0,0
3/02/2015 9:00,0,0
3/02/2015 9:05,0,0
3/02/2015 9:10,0,0
3/02/2015 9:15,0,0
3/02/2015 9:20,0,0
3/02/2015 9:25,0,0
3/02/2015 9:30,0,0
3/02/2015 9:35,0,0
3/02/2015 9:40,0,0
3/02/2015 9:45,0,0
3/02/2015 9:50,0,0
3/02/2015 9:55,0,0
3/02/2015 10:00,0,0
3/02/2015 10:05,0,0
3/02/2015 10:10,0,0
3/02/2015 10:15,0,0
3/02/2015 10:20,0,0
3/02/2015 10:25,0,0
3/02/2015 10:30,0,0
3/02/2015 10:35,0,0
3/02/2015 10:40,0,0
3/02/2015 10:45,0,0
3/02/2015 10:50,0,0
3/02/2015 10:55,0,0
3/02/2015 11:00,0,0
3/02/2015 11:05,0,0
3/02/2015 11:10,0,0
3/02/2015 11:15,0,0
3/02/2015 11:20,0,0
3/02/2015 11:25,100,100
3/02/2015 11:30,100,100
3/02/2015 11:35,96,100
3/02/2015 11:40,104,100
3/02/2015 11:45,103,100
3/02/2015 11:50,98,100
3/02/2015 11:55,92,100
3/02/2015 12:00,101,100
3/02/2015 12:05,108,100
3/02/2015 12:10,85,100
3/02/2015 12:15,94,100
3/02/2015 12:20,109,100
3/02/2015 12:25,102,100
3/02/2015 12:30,115,100
3/02/2015 12:35,108,100
3/02/2015 12:40,109,100
3/02/2015 12:45,84,100
3/02/2015 12:50,105,100
3/02/2015 12:55,88,100
3/02/2015 13:00,105,100
3/02/2015 13:05,95,100
3/02/2015 13:10,114,100
3/02/2015 13:15,103,100
3/02/2015 13:20,118,100
3/02/2015 13:25,113,100
3/02/2015 13:30,106,100
3/02/2015 13:35,112,100
3/02/2015 13:40,102,100
3/02/2015 13:45,122,100
3/02/2015 13:50,116,100
3/02/2015 13:55,105,100
3/02/2015 14:00,112,100
3/02/2015 14:05,111,100
3/02/2015 14:10,107,100
3/02/2015 14:15,116,100
3/02/2015 14:20,118,100
3/02/2015 14:25,109,100
3/02/2015 14:30,110,100
3/02/2015 14:35,113,100
3/02/2015 14:40,112,100
3/02/2015 14:45,111,100
3/02/2015 14:50,112,100
3/02/2015 14:55,105,100
3/02/2015 15:00,114,100
3/02/2015 15:05,114,100
3/02/2015 15:10,113,100
3/02/2015 15:15,117,100
3/02/2015 15:20,117,100
3/02/2015 15:25,116,100
3/02/2015 15:30,116,100
3/02/2015 15:35,117,100
3/02/2015 15:40,112,100
3/02/2015 15:45,113,100
3/02/2015 15:50,111,100
3/02/2015 15:55,116,100
3/02/2015 16:00,114,100
3/02/2015 16:05,117,100
3/02/2015 16:10,118,100
3/02/2015 16:15,116,100
3/02/2015 16:20,115,100
3/02/2015 16:25,115,100
3/02/2015 16:30,114,100
3/02/2015 16:35,118,100
3/02/2015 16:40,112,100
3/02/2015 16:45,118,100
3/02/2015 16:50,110,100
3/02/2015 16:55,117,100
3/02/2015 17:00,118,100
3/02/2015 17:05,120,100
3/02/2015 17:10,119,100
3/02/2015 17:15,116,100
3/02/2015 17:20,116,100
3/02/2015 17:25,116,100
3/02/2015 17:30,117,100
3/02/2015 17:35,117,100
3/02/2015 17:40,118,100
3/02/2015 17:45,115,100
3/02/2015 17:50,116,100
3/02/2015 17:55,108,100
3/02/2015 18:00,111,100
3/02/2015 18:05,115,100
3/02/2015 18:10,121,100
3/02/2015 18:15,116,100
3/02/2015 18:20,121,100
3/02/2015 18:25,112,100
3/02/2015 18:30,115,100
3/02/2015 18:35,116,100
3/02/2015 18:40,118,100
3/02/2015 18:45,115,100
3/02/2015 18:50,117,100
3/02/2015 18:55,120,100
3/02/2015 19:00,111,100
3/02/2015 19:05,116,100
3/02/2015 19:10,103,100
3/02/2015 19:15,112,100
3/02/2015 19:20,115,100
3/02/2015 19:25,114,100
3/02/2015 19:30,113,100
3/02/2015 19:35,112,100
3/02/2015 19:40,109,100
3/02/2015 19:45,111,100
3/02/2015 19:50,99,100
3/02/2015 19:55,98,100
3/02/2015 20:00,112,100
3/02/2015 20:05,98,100
3/02/2015 20:10,100,100
3/02/2015 20:15,97,100
3/02/2015 20:20,98,100
3/02/2015 20:25,89,100
3/02/2015 20:30,70,100
3/02/2015 20:35,66,100
3/02/2015 20:40,93,100
3/02/2015 20:45,85,100
3/02/2015 20:50,72,100
3/02/2015 20:55,84,100
3/02/2015 21:00,81,100
3/02/2015 21:05,84,100
3/02/2015 21:10,89,100
3/02/2015 21:15,74,100
3/02/2015 21:20,90,100
3/02/2015 21:25,65,100
3/02/2015 21:30,81,100
3/02/2015 21:35,69,100
3/02/2015 21:40,50,100
3/02/2015 21:45,54,100
3/02/2015 21:50,56,100
3/02/2015 21:55,64,100
3/02/2015 22:00,69,100
3/02/2015 22:05,65,100
3/02/2015 22:10,82,100
3/02/2015 22:15,65,100
3/02/2015 22:20,48,100
3/02/2015 22:25,62,100
3/02/2015 22:30,51,100
3/02/2015 22:35,38,100
3/02/2015 22:40,45,100
3/02/2015 22:45,37,100
3/02/2015 22:50,32,100
3/02/2015 22:55,34,100
3/02/2015 23:00,50,100
3/02/2015 23:05,55,100
3/02/2015 23:10,59,100
3/02/2015 23:15,48,100
3/02/2015 23:20,36,100
3/02/2015 23:25,28,100
3/02/2015 23:30,38,100
3/02/2015 23:35,37,100
3/02/2015 23:40,26,100
3/02/2015 23:45,22,100
3/02/2015 23:50,27,100
3/02/2015 23:55,38,100
3/03/2015 0:00,24,100
3/03/2015 0:05,31,100
3/03/2015 0:10,27,100
3/03/2015 0:15,28,100
3/03/2015 0:20,23,100
3/03/2015 0:25,21,100
3/03/2015 0:30,32,100
3/03/2015 0:35,23,100
3/03/2015 0:40,22,100
3/03/2015 0:45,20,100
3/03/2015 0:50,18,100
3/03/2015 0:55,15,100
3/03/2015 1:00,15,100
3/03/2015 1:05,16,100
3/03/2015 1:10,14,100
3/03/2015 1:15,14,100
3/03/2015 1:20,13,100
3/03/2015 1:25,12,100
3/03/2015 1:30,9,100
3/03/2015 1:35,16,100
3/03/2015 1:40,5,100
3/03/2015 1:45,10,100
3/03/2015 1:50,13,100
3/03/2015 1:55,9,100
3/03/2015 2:00,16,100
3/03/2015 2:05,15,100
3/03/2015 2:10,13,100
3/03/2015 2:15,10,100
3/03/2015 2:20,8,100
3/03/2015 2:25,18,100
3/03/2015 2:30,19,100
3/03/2015 2:35,28,100
3/03/2015 2:40,8,100
3/03/2015 2:45,16,100
3/03/2015 2:50,12,100
3/03/2015 2:55,8,100
3/03/2015 3:00,5,100
3/03/2015 3:05,4,100
3/03/2015 3:10,12,100
3/03/2015 3:15,7,100
3/03/2015 3:20,8,100
3/03/2015 3:25,6,100
3/03/2015 3:30,2,100
3/03/2015 3:35,15,100
3/03/2015 3:40,12,100
3/03/2015 3:45,8,100
3/03/2015 3:50,16,100
3/03/2015 3:55,12,100
3/03/2015 4:00,11,100
3/03/2015 4:05,5,100
3/03/2015 4:10,19,100
3/03/2015 4:15,8,100
3/03/2015 4:20,15,100
3/03/2015 4:25,13,100
3/03/2015 4:30,7,100
3/03/2015 4:35,5,100
3/03/2015 4:40,16,100
3/03/2015 4:45,12,100
3/03/2015 4:50,15,100
3/03/2015 4:55,18,100
3/03/2015 5:00,12,100
3/03/2015 5:05,17,100
3/03/2015 5:10,20,100
3/03/2015 5:15,25,100
3/03/2015 5:20,18,100
3/03/2015 5:25,35,100
3/03/2015 5:30,25,100
3/03/2015 5:35,37,100
3/03/2015 5:40,34,100
3/03/2015 5:45,33,100
3/03/2015 5:50,39,100
3/03/2015 5:55,37,100
3/03/2015 6:00,43,100
3/03/2015 6:05,41,100
3/03/2015 6:10,53,100
3/03/2015 6:15,45,100
3/03/2015 6:20,63,100
3/03/2015 6:25,62,100
3/03/2015 6:30,79,100
3/03/2015 6:35,71,100
3/03/2015 6:40,77,100
3/03/2015 6:45,74,100
3/03/2015 6:50,92,100
3/03/2015 6:55,71,100
3/03/2015 7:00,86,100
3/03/2015 7:05,92,100
3/03/2015 7:10,88,100
3/03/2015 7:15,92,100
3/03/2015 7:20,105,100
3/03/2015 7:25,94,100
3/03/2015 7:30,89,100
3/03/2015 7:35,94,100
3/03/2015 7:40,90,100
3/03/2015 7:45,0,0
3/03/2015 7:50,96,100
3/03/2015 7:55,105,100
3/03/2015 8:00,83,100
3/03/2015 8:05,89,100
3/03/2015 8:10,94,100
3/03/2015 8:15,106,100
3/03/2015 8:20,106,100
3/03/2015 8:25,82,100
3/03/2015 8:30,92,100
3/03/2015 8:35,95,100
3/03/2015 8:40,102,100
3/03/2015 8:45,96,100
3/03/2015 8:50,81,100
3/03/2015 8:55,76,100
3/03/2015 9:00,92,100
3/03/2015 9:05,76,100
3/03/2015 9:10,89,100
3/03/2015 9:15,89,100
3/03/2015 9:20,86,100
3/03/2015 9:25,62,100
3/03/2015 9:30,81,100
3/03/2015 9:35,88,100
3/03/2015 9:40,93,100
3/03/2015 9:45,78,100
3/03/2015 9:50,93,100
3/03/2015 9:55,79,100
3/03/2015 10:00,86,100
3/03/2015 10:05,76,100
3/03/2015 10:10,71,100
3/03/2015 10:15,77,100
3/03/2015 10:20,96,100
3/03/2015 10:25,95,100
3/03/2015 10:30,96,100
3/03/2015 10:35,94,100
3/03/2015 10:40,0,0
3/03/2015 10:45,75,100
3/03/2015 10:50,84,100
3/03/2015 10:55,95,100
3/03/2015 11:00,83,100
3/03/2015 11:05,94,100
3/03/2015 11:10,95,100
3/03/2015 11:15,108,100
3/03/2015 11:20,92,100
3/03/2015 11:25,103,100
3/03/2015 11:30,101,100
3/03/2015 11:35,114,100
3/03/2015 11:40,114,100
3/03/2015 11:45,114,100
3/03/2015 11:50,107,100
3/03/2015 11:55,102,100
3/03/2015 12:00,92,100
3/03/2015 12:05,110,100
3/03/2015 12:10,110,100
3/03/2015 12:15,103,100
3/03/2015 12:20,115,100
3/03/2015 12:25,104,100
3/03/2015 12:30,107,100
3/03/2015 12:35,115,100
3/03/2015 12:40,106,100
3/03/2015 12:45,106,100
3/03/2015 12:50,107,100
3/03/2015 12:55,106,100
3/03/2015 13:00,93,100
3/03/2015 13:05,113,100
3/03/2015 13:10,98,100
3/03/2015 13:15,111,100
3/03/2015 13:20,111,100
3/03/2015 13:25,117,100
3/03/2015 13:30,118,100
3/03/2015 13:35,118,100
3/03/2015 13:40,126,100
3/03/2015 13:45,125,100
3/03/2015 13:50,115,100
3/03/2015 13:55,117,100
3/03/2015 14:00,94,100
3/03/2015 14:05,115,100
3/03/2015 14:10,116,100
3/03/2015 14:15,114,100
3/03/2015 14:20,114,100
3/03/2015 14:25,106,100
3/03/2015 14:30,110,100
3/03/2015 14:35,103,100
3/03/2015 14:40,103,100
3/03/2015 14:45,102,100
3/03/2015 14:50,109,100
3/03/2015 14:55,107,100
3/03/2015 15:00,112,100
3/03/2015 15:05,110,100
3/03/2015 15:10,116,100
3/03/2015 15:15,108,100
3/03/2015 15:20,112,100
3/03/2015 15:25,0,0
3/03/2015 15:30,116,100
3/03/2015 15:35,116,100
3/03/2015 15:40,112,100
3/03/2015 15:45,113,100
3/03/2015 15:50,113,100
3/03/2015 15:55,108,100
3/03/2015 16:00,100,100
3/03/2015 16:05,113,100
3/03/2015 16:10,115,100
3/03/2015 16:15,110,100
3/03/2015 16:20,117,100
3/03/2015 16:25,115,100
3/03/2015 16:30,114,100
3/03/2015 16:35,115,100
3/03/2015 16:40,118,100
3/03/2015 16:45,107,100
3/03/2015 16:50,107,100
3/03/2015 16:55,93,100
3/03/2015 17:00,107,100
3/03/2015 17:05,116,100
3/03/2015 17:10,116,100
3/03/2015 17:15,119,100
3/03/2015 17:20,118,100
3/03/2015 17:25,113,100
3/03/2015 17:30,89,100
3/03/2015 17:35,115,100
3/03/2015 17:40,115,100
3/03/2015 17:45,113,100
3/03/2015 17:50,93,100
3/03/2015 17:55,102,100
3/03/2015 18:00,121,100
3/03/2015 18:05,115,100
3/03/2015 18:10,111,100
3/03/2015 18:15,116,100
3/03/2015 18:20,115,100
3/03/2015 18:25,113,100
3/03/2015 18:30,101,100
3/03/2015 18:35,110,100
3/03/2015 18:40,119,100
3/03/2015 18:45,120,100
3/03/2015 18:50,117,100
3/03/2015 18:55,116,100
3/03/2015 19:00,116,100
3/03/2015 19:05,113,100
3/03/2015 19:10,100,100
3/03/2015 19:15,112,100
3/03/2015 19:20,112,100
3/03/2015 19:25,90,100
3/03/2015 19:30,111,100
3/03/2015 19:35,111,100
3/03/2015 19:40,104,100
3/03/2015 19:45,108,100
3/03/2015 19:50,93,100
3/03/2015 19:55,101,100
3/03/2015 20:00,101,100
3/03/2015 20:05,88,100
3/03/2015 20:10,107,100
3/03/2015 20:15,110,100
3/03/2015 20:20,93,100
3/03/2015 20:25,107,100
3/03/2015 20:30,88,100
3/03/2015 20:35,63,100
3/03/2015 20:40,84,100
3/03/2015 20:45,107,100
3/03/2015 20:50,81,100
3/03/2015 20:55,86,100
3/03/2015 21:00,93,100
3/03/2015 21:05,101,100
3/03/2015 21:10,87,100
3/03/2015 21:15,86,100
3/03/2015 21:20,81,100
3/03/2015 21:25,81,100
3/03/2015 21:30,79,100
3/03/2015 21:35,87,100
3/03/2015 21:40,80,100
3/03/2015 21:45,70,100
3/03/2015 21:50,63,100
3/03/2015 21:55,68,100
3/03/2015 22:00,91,100
3/03/2015 22:05,74,100
3/03/2015 22:10,59,100
3/03/2015 22:15,85,100
3/03/2015 22:20,71,100
3/03/2015 22:25,53,100
3/03/2015 22:30,60,100
3/03/2015 22:35,40,100
3/03/2015 22:40,59,100
3/03/2015 22:45,58,100
3/03/2015 22:50,60,100
3/03/2015 22:55,50,100
3/03/2015 23:00,63,100
3/03/2015 23:05,55,100
3/03/2015 23:10,57,100
3/03/2015 23:15,47,100
3/03/2015 23:20,50,100
3/03/2015 23:25,52,100
3/03/2015 23:30,65,100
3/03/2015 23:35,59,100
3/03/2015 23:40,48,100
3/03/2015 23:45,46,100
3/03/2015 23:50,50,100
3/03/2015 23:55,33,100
3/04/2015 0:00,31,100
3/04/2015 0:05,40,100
3/04/2015 0:10,37,100
3/04/2015 0:15,40,100
3/04/2015 0:20,34,100
3/04/2015 0:25,26,100
3/04/2015 0:30,26,100
3/04/2015 0:35,39,100
3/04/2015 0:40,23,100
3/04/2015 0:45,19,100
3/04/2015 0:50,16,100
3/04/2015 0:55,21,100
3/04/2015 1:00,19,100
3/04/2015 1:05,5,100
3/04/2015 1:10,14,100
3/04/2015 1:15,13,100
3/04/2015 1:20,10,100
3/04/2015 1:25,14,100
3/04/2015 1:30,14,100
3/04/2015 1:35,17,100
3/04/2015 1:40,12,100
3/04/2015 1:45,12,100
3/04/2015 1:50,13,100
3/04/2015 1:55,19,100
3/04/2015 2:00,18,100
3/04/2015 2:05,16,100
3/04/2015 2:10,23,100
3/04/2015 2:15,10,100
3/04/2015 2:20,8,100
3/04/2015 2:25,14,100
3/04/2015 2:30,21,100
3/04/2015 2:35,22,100
3/04/2015 2:40,14,100
3/04/2015 2:45,14,100
3/04/2015 2:50,7,100
3/04/2015 2:55,5,100
3/04/2015 3:00,21,100
3/04/2015 3:05,17,100
3/04/2015 3:10,7,100
3/04/2015 3:15,10,100
3/04/2015 3:20,10,100
3/04/2015 3:25,11,100
3/04/2015 3:30,10,100
3/04/2015 3:35,9,100
3/04/2015 3:40,6,100
3/04/2015 3:45,10,100
3/04/2015 3:50,3,100
3/04/2015 3:55,4,100
3/04/2015 4:00,14,100
3/04/2015 4:05,15,100
3/04/2015 4:10,12,100
3/04/2015 4:15,13,100
3/04/2015 4:20,10,100
3/04/2015 4:25,14,100
3/04/2015 4:30,22,100
3/04/2015 4:35,21,100
3/04/2015 4:40,13,100
3/04/2015 4:45,10,100
3/04/2015 4:50,0,0
3/04/2015 4:55,12,100
3/04/2015 5:00,10,100
3/04/2015 5:05,18,100
3/04/2015 5:10,20,100
3/04/2015 5:15,20,100
3/04/2015 5:20,29,100
3/04/2015 5:25,31,100
3/04/2015 5:30,36,100
3/04/2015 5:35,33,100
3/04/2015 5:40,37,100
3/04/2015 5:45,43,100
3/04/2015 5:50,39,100
3/04/2015 5:55,37,100
3/04/2015 6:00,25,100
3/04/2015 6:05,45,100
3/04/2015 6:10,51,100
3/04/2015 6:15,54,100
3/04/2015 6:20,57,100
3/04/2015 6:25,55,100
3/04/2015 6:30,0,0
3/04/2015 6:35,80,100
