5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
3/04/2015 23:55,12,100
3/05/2015 0:00,6,100
3/05/2015 0:05,9,100
3/05/2015 0:10,9,100
3/05/2015 0:15,11,100
3/05/2015 0:20,5,100
3/05/2015 0:25,8,100
3/05/2015 0:30,9,100
3/05/2015 0:35,7,100
3/05/2015 0:40,7,100
3/05/2015 0:45,7,100
3/05/2015 0:50,2,100
3/05/2015 0:55,2,100
3/05/2015 1:00,5,100
3/05/2015 1:05,5,100
3/05/2015 1:10,5,100
3/05/2015 1:15,10,100
3/05/2015 1:20,4,100
3/05/2015 1:25,3,100
3/05/2015 1:30,3,100
3/05/2015 1:35,4,100
3/05/2015 1:40,3,100
3/05/2015 1:45,3,100
3/05/2015 1:50,7,100
3/05/2015 1:55,5,100
3/05/2015 2:00,4,100
3/05/2015 2:05,1,100
3/05/2015 2:10,3,100
3/05/2015 2:15,7,100
3/05/2015 2:20,1,100
3/05/2015 2:25,2,100
3/05/2015 2:30,5,100
3/05/2015 2:35,3,100
3/05/2015 2:40,2,100
3/05/2015 2:45,5,100
3/05/2015 2:50,5,100
3/05/2015 2:55,2,100
3/05/2015 3:00,1,100
3/05/2015 3:05,4,100
3/05/2015 3:10,0,100
3/05/2015 3:15,1,100
3/05/2015 3:20,4,100
3/05/2015 3:25,4,100
3/05/2015 3:30,2,100
3/05/2015 3:35,3,100
3/05/2015 3:40,6,100
3/05/2015 3:45,2,100
3/05/2015 3:50,4,100
3/05/2015 3:55,4,100
3/05/2015 4:00,9,100
3/05/2015 4:05,5,100
3/05/2015 4:10,5,100
3/05/2015 4:15,0,100
3/05/2015 4:20,8,100
3/05/2015 4:25,9,100
3/05/2015 4:30,5,100
3/05/2015 4:35,7,100
3/05/2015 4:40,11,100
3/05/2015 4:45,11,100
3/05/2015 4:50,17,100
3/05/2015 4:55,15,100
3/05/2015 5:00,13,100
3/05/2015 5:05,13,100
3/05/2015 5:10,20,100
3/05/2015 5:15,27,100
3/05/2015 5:20,21,100
3/05/2015 5:25,29,100
3/05/2015 5:30,15,100
3/05/2015 5:35,31,100
3/05/2015 5:40,24,100
3/05/2015 5:45,33,100
3/05/2015 5:50,37,100
3/05/2015 5:55,33,100
3/05/2015 6:00,34,100
3/05/2015 6:05,37,100
3/05/2015 6:10,32,100
3/05/2015 6:15,39,100
3/05/2015 6:20,35,100
3/05/2015 6:25,28,100
3/05/2015 6:30,29,100
3/05/2015 6:35,27,100
3/05/2015 6:40,31,100
3/05/2015 6:45,33,100
3/05/2015 6:50,28,100
3/05/2015 6:55,28,100
3/05/2015 7:00,26,100
3/05/2015 7:05,22,100
3/05/2015 7:10,27,100
3/05/2015 7:15,34,100
3/05/2015 7:20,30,100
3/05/2015 7:25,38,100
3/05/2015 7:30,33,100
3/05/2015 7:35,39,100
3/05/2015 7:40,36,100
3/05/2015 7:45,44,100
3/05/2015 7:50,50,100
3/05/2015 7:55,47,100
3/05/2015 8:00,52,100
3/05/2015 8:05,40,100
3/05/2015 8:10,46,100
3/05/2015 8:15,42,100
3/05/2015 8:20,41,100
3/05/2015 8:25,55,100
3/05/2015 8:30,59,100
3/05/2015 8:35,51,100
3/05/2015 8:40,54,100
3/05/2015 8:45,65,100
3/05/2015 8:50,53,100
3/05/2015 8:55,49,100
3/05/2015 9:00,73,100
3/05/2015 9:05,60,100
3/05/2015 9:10,56,100
3/05/2015 9:15,56,100
3/05/2015 9:20,60,100
3/05/2015 9:25,46,100
3/05/2015 9:30,52,100
3/05/2015 9:35,48,100
3/05/2015 9:40,39,100
3/05/2015 9:45,37,100
3/05/2015 9:50,46,100
3/05/2015 9:55,58,100
3/05/2015 10:00,49,100
3/05/2015 10:05,42,100
3/05/2015 10:10,50,100
3/05/2015 10:15,47,100
3/05/2015 10:20,42,100
3/05/2015 10:25,41,100
3/05/2015 10:30,49,100
3/05/2015 10:35,50,100
3/05/2015 10:40,37,100
3/05/2015 10:45,23,100
3/05/2015 10:50,35,100
3/05/2015 10:55,35,100
3/05/2015 11:00,35,100
3/05/2015 11:05,40,100
3/05/2015 11:10,33,100
3/05/2015 11:15,45,100
3/05/2015 11:20,35,100
3/05/2015 11:25,47,100
3/05/2015 11:30,43,100
3/05/2015 11:35,30,100
3/05/2015 11:40,44,100
3/05/2015 11:45,43,100
3/05/2015 11:50,53,100
3/05/2015 11:55,44,100
3/05/2015 12:00,39,100
3/05/2015 12:05,35,100
3/05/2015 12:10,36,100
3/05/2015 12:15,34,100
3/05/2015 12:20,35,100
3/05/2015 12:25,44,100
3/05/2015 12:30,40,100
3/05/2015 12:35,34,100
3/05/2015 12:40,33,100
3/05/2015 12:45,36,100
3/05/2015 12:50,33,100
3/05/2015 12:55,29,100
3/05/2015 13:00,33,100
3/05/2015 13:05,35,100
3/05/2015 13:10,32,100
3/05/2015 13:15,33,100
3/05/2015 13:20,26,100
3/05/2015 13:25,26,100
3/05/2015 13:30,31,100
3/05/2015 13:35,18,100
3/05/2015 13:40,24,100
3/05/2015 13:45,21,100
3/05/2015 13:50,30,100
3/05/2015 13:55,23,100
3/05/2015 14:00,39,100
3/05/2015 14:05,34,100
3/05/2015 14:10,28,100
3/05/2015 14:15,20,100
3/05/2015 14:20,19,100
3/05/2015 14:25,27,100
3/05/2015 14:30,14,100
3/05/2015 14:35,17,100
3/05/2015 14:40,22,100
3/05/2015 14:45,17,100
3/05/2015 14:50,20,100
3/05/2015 14:55,20,100
3/05/2015 15:00,27,100
3/05/2015 15:05,18,100
3/05/2015 15:10,17,100
3/05/2015 15:15,20,100
3/05/2015 15:20,30,100
3/05/2015 15:25,30,100
3/05/2015 15:30,13,100
3/05/2015 15:35,24,100
3/05/2015 15:40,17,100
3/05/2015 15:45,18,100
3/05/2015 15:50,14,100
3/05/2015 15:55,17,100
3/05/2015 16:00,7,100
3/05/2015 16:05,14,100
3/05/2015 16:10,9,100
3/05/2015 16:15,7,100
3/05/2015 16:20,13,100
3/05/2015 16:25,16,100
3/05/2015 16:30,14,100
3/05/2015 16:35,11,100
3/05/2015 16:40,18,100
3/05/2015 16:45,12,100
3/05/2015 16:50,14,100
3/05/2015 16:55,18,100
3/05/2015 17:00,9,100
3/05/2015 17:05,13,100
3/05/2015 17:10,13,100
3/05/2015 17:15,20,100
3/05/2015 17:20,12,100
3/05/2015 17:25,6,100
3/05/2015 17:30,13,100
3/05/2015 17:35,16,100
3/05/2015 17:40,20,100
3/05/2015 17:45,19,100
3/05/2015 17:50,20,100
3/05/2015 17:55,21,100
3/05/2015 18:00,20,100
3/05/2015 18:05,18,100
3/05/2015 18:10,32,100
3/05/2015 18:15,16,100
3/05/2015 18:20,35,100
3/05/2015 18:25,22,100
3/05/2015 18:30,29,100
3/05/2015 18:35,22,100
3/05/2015 18:40,39,100
3/05/2015 18:45,43,100
3/05/2015 18:50,51,100
3/05/2015 18:55,59,100
3/05/2015 19:00,59,100
3/05/2015 19:05,64,100
3/05/2015 19:10,66,100
3/05/2015 19:15,52,100
3/05/2015 19:20,47,100
3/05/2015 19:25,35,100
3/05/2015 19:30,33,100
3/05/2015 19:35,29,100
3/05/2015 19:40,21,100
3/05/2015 19:45,41,100
3/05/2015 19:50,20,100
3/05/2015 19:55,20,100
3/05/2015 20:00,22,100
3/05/2015 20:05,17,100
3/05/2015 20:10,14,100
3/05/2015 20:15,12,100
3/05/2015 20:20,18,100
3/05/2015 20:25,22,100
3/05/2015 20:30,16,100
3/05/2015 20:35,24,100
3/05/2015 20:40,19,100
3/05/2015 20:45,20,100
3/05/2015 20:50,27,100
3/05/2015 20:55,12,100
3/05/2015 21:00,21,100
3/05/2015 21:05,17,100
3/05/2015 21:10,17,100
3/05/2015 21:15,10,100
3/05/2015 21:20,24,100
3/05/2015 21:25,16,100
3/05/2015 21:30,20,100
3/05/2015 21:35,22,100
3/05/2015 21:40,21,100
3/05/2015 21:45,17,100
3/05/2015 21:50,22,100
3/05/2015 21:55,21,100
3/05/2015 22:00,16,100
3/05/2015 22:05,24,100
3/05/2015 22:10,23,100
3/05/2015 22:15,25,100
3/05/2015 22:20,20,100
3/05/2015 22:25,6,100
3/05/2015 22:30,17,100
3/05/2015 22:35,12,100
3/05/2015 22:40,15,100
3/05/2015 22:45,11,100
3/05/2015 22:50,19,100
3/05/2015 22:55,12,100
3/05/2015 23:00,15,100
3/05/2015 23:05,11,100
3/05/2015 23:10,11,100
3/05/2015 23:15,10,100
3/05/2015 23:20,14,100
3/05/2015 23:25,13,100
3/05/2015 23:30,7,100
3/05/2015 23:35,15,100
3/05/2015 23:40,8,100
3/05/2015 23:45,8,100
3/05/2015 23:50,10,100
3/05/2015 23:55,3,100
3/06/2015 0:00,8,100
3/06/2015 0:05,12,100
3/06/2015 0:10,7,100
3/06/2015 0:15,6,100
3/06/2015 0:20,3,100
3/06/2015 0:25,11,100
3/06/2015 0:30,8,100
3/06/2015 0:35,5,100
3/06/2015 0:40,8,100
3/06/2015 0:45,5,100
3/06/2015 0:50,6,100
3/06/2015 0:55,1,100
3/06/2015 1:00,6,100
3/06/2015 1:05,7,100
3/06/2015 1:10,12,100
3/06/2015 1:15,4,100
3/06/2015 1:20,4,100
3/06/2015 1:25,6,100
3/06/2015 1:30,5,100
3/06/2015 1:35,6,100
3/06/2015 1:40,0,100
3/06/2015 1:45,2,100
3/06/2015 1:50,4,100
3/06/2015 1:55,3,100
3/06/2015 2:00,3,100
3/06/2015 2:05,2,100
3/06/2015 2:10,5,100
3/06/2015 2:15,3,100
3/06/2015 2:20,8,100
3/06/2015 2:25,2,100
3/06/2015 2:30,2,100
3/06/2015 2:35,4,100
3/06/2015 2:40,3,100
3/06/2015 2:45,9,100
3/06/2015 2:50,5,100
3/06/2015 2:55,3,100
3/06/2015 3:00,7,100
3/06/2015 3:05,0,100
3/06/2015 3:10,4,100
3/06/2015 3:15,4,100
3/06/2015 3:20,4,100
3/06/2015 3:25,8,100
3/06/2015 3:30,7,100
3/06/2015 3:35,5,100
3/06/2015 3:40,5,100
3/06/2015 3:45,3,100
3/06/2015 3:50,4,100
3/06/2015 3:55,6,100
3/06/2015 4:00,5,100
3/06/2015 4:05,7,100
3/06/2015 4:10,2,100
3/06/2015 4:15,7,100
3/06/2015 4:20,5,100
3/06/2015 4:25,3,100
3/06/2015 4:30,7,100
3/06/2015 4:35,8,100
3/06/2015 4:40,3,100
3/06/2015 4:45,12,100
3/06/2015 4:50,14,100
3/06/2015 4:55,9,100
3/06/2015 5:00,13,100
3/06/2015 5:05,16,100
3/06/2015 5:10,9,100
3/06/2015 5:15,21,100
3/06/2015 5:20,27,100
3/06/2015 5:25,22,100
3/06/2015 5:30,25,100
3/06/2015 5:35,30,100
3/06/2015 5:40,25,100
3/06/2015 5:45,33,100
3/06/2015 5:50,40,100
3/06/2015 5:55,37,100
3/06/2015 6:00,42,100
3/06/2015 6:05,24,100
3/06/2015 6:10,38,100
3/06/2015 6:15,29,100
3/06/2015 6:20,34,100
3/06/2015 6:25,29,100
3/06/2015 6:30,31,100
3/06/2015 6:35,27,100
3/06/2015 6:40,31,100
3/06/2015 6:45,30,100
3/06/2015 6:50,45,100
3/06/2015 6:55,25,100
3/06/2015 7:00,32,100
3/06/2015 7:05,31,100
3/06/2015 7:10,30,100
3/06/2015 7:15,36,100
3/06/2015 7:20,44,100
3/06/2015 7:25,34,100
3/06/2015 7:30,43,100
3/06/2015 7:35,36,100
3/06/2015 7:40,42,100
3/06/2015 7:45,43,100
3/06/2015 7:50,44,100
3/06/2015 7:55,57,100
3/06/2015 8:00,45,100
3/06/2015 8:05,51,100
3/06/2015 8:10,45,100
3/06/2015 8:15,51,100
3/06/2015 8:20,48,100
3/06/2015 8:25,55,100
3/06/2015 8:30,49,100
3/06/2015 8:35,58,100
3/06/2015 8:40,60,100
3/06/2015 8:45,57,100
3/06/2015 8:50,49,100
3/06/2015 8:55,57,100
3/06/2015 9:00,59,100
3/06/2015 9:05,58,100
3/06/2015 9:10,67,100
3/06/2015 9:15,52,100
3/06/2015 9:20,50,100
3/06/2015 9:25,48,100
3/06/2015 9:30,46,100
3/06/2015 9:35,46,100
3/06/2015 9:40,43,100
3/06/2015 9:45,48,100
3/06/2015 9:50,46,100
3/06/2015 9:55,57,100
3/06/2015 10:00,49,100
3/06/2015 10:05,51,100
3/06/2015 10:10,48,100
3/06/2015 10:15,44,100
3/06/2015 10:20,43,100
3/06/2015 10:25,33,100
3/06/2015 10:30,37,100
3/06/2015 10:35,39,100
3/06/2015 10:40,43,100
3/06/2015 10:45,42,100
3/06/2015 10:50,37,100
3/06/2015 10:55,31,100
3/06/2015 11:00,33,100
3/06/2015 11:05,43,100
3/06/2015 11:10,28,100
3/06/2015 11:15,31,100
3/06/2015 11:20,37,100
3/06/2015 11:25,44,100
3/06/2015 11:30,33,100
3/06/2015 11:35,34,100
3/06/2015 11:40,37,100
3/06/2015 11:45,36,100
3/06/2015 11:50,32,100
3/06/2015 11:55,39,100
3/06/2015 12:00,46,100
3/06/2015 12:05,33,100
3/06/2015 12:10,36,100
3/06/2015 12:15,40,100
3/06/2015 12:20,34,100
3/06/2015 12:25,25,100
3/06/2015 12:30,42,100
3/06/2015 12:35,42,100
3/06/2015 12:40,40,100
3/06/2015 12:45,39,100
3/06/2015 12:50,37,100
3/06/2015 12:55,38,100
3/06/2015 13:00,36,100
3/06/2015 13:05,35,100
3/06/2015 13:10,29,100
3/06/2015 13:15,31,100
3/06/2015 13:20,37,100
3/06/2015 13:25,22,100
3/06/2015 13:30,28,100
3/06/2015 13:35,18,100
3/06/2015 13:40,30,100
3/06/2015 13:45,28,100
3/06/2015 13:50,34,100
3/06/2015 13:55,28,100
3/06/2015 14:00,33,100
3/06/2015 14:05,20,100
3/06/2015 14:10,29,100
3/06/2015 14:15,24,100
3/06/2015 14:20,25,100
3/06/2015 14:25,13,100
3/06/2015 14:30,22,100
3/06/2015 14:35,27,100
3/06/2015 14:40,16,100
3/06/2015 14:45,18,100
3/06/2015 14:50,14,100
3/06/2015 14:55,13,100
3/06/2015 15:00,16,100
3/06/2015 15:05,20,100
3/06/2015 15:10,11,100
3/06/2015 15:15,12,100
3/06/2015 15:20,11,100
3/06/2015 15:25,19,100
3/06/2015 15:30,7,100
3/06/2015 15:35,5,100
3/06/2015 15:40,10,100
3/06/2015 15:45,8,100
3/06/2015 15:50,12,100
3/06/2015 15:55,4,100
3/06/2015 16:00,15,100
3/06/2015 16:05,19,100
3/06/2015 16:10,10,100
3/06/2015 16:15,17,100
3/06/2015 16:20,9,100
3/06/2015 16:25,6,100
3/06/2015 16:30,15,100
3/06/2015 16:35,6,100
3/06/2015 16:40,9,100
3/06/2015 16:45,10,100
3/06/2015 16:50,6,100
3/06/2015 16:55,9,100
3/06/2015 17:00,11,100
3/06/2015 17:05,7,100
3/06/2015 17:10,3,100
3/06/2015 17:15,6,100
3/06/2015 17:20,1,100
3/06/2015 17:25,5,100
3/06/2015 17:30,3,100
3/06/2015 17:35,9,100
3/06/2015 17:40,7,100
3/06/2015 17:45,9,100
3/06/2015 17:50,1,100
3/06/2015 17:55,3,100
3/06/2015 18:00,5,100
3/06/2015 18:05,9,100
3/06/2015 18:10,14,100
3/06/2015 18:15,7,100
3/06/2015 18:20,3,100
3/06/2015 18:25,7,100
3/06/2015 18:30,10,100
3/06/2015 18:35,9,100
3/06/2015 18:40,11,100
3/06/2015 18:45,6,100
3/06/2015 18:50,17,100
3/06/2015 18:55,12,100
3/06/2015 19:00,7,100
3/06/2015 19:05,10,100
3/06/2015 19:10,12,100
3/06/2015 19:15,16,100
3/06/2015 19:20,12,100
3/06/2015 19:25,14,100
3/06/2015 19:30,20,100
3/06/2015 19:35,17,100
3/06/2015 19:40,12,100
3/06/2015 19:45,11,100
3/06/2015 19:50,23,100
3/06/2015 19:55,25,100
3/06/2015 20:00,13,100
3/06/2015 20:05,25,100
3/06/2015 20:10,33,100
3/06/2015 20:15,25,100
3/06/2015 20:20,25,100
3/06/2015 20:25,22,100
3/06/2015 20:30,18,100
3/06/2015 20:35,26,100
3/06/2015 20:40,22,100
3/06/2015 20:45,26,100
3/06/2015 20:50,19,100
3/06/2015 20:55,28,100
3/06/2015 21:00,24,100
3/06/2015 21:05,13,100
3/06/2015 21:10,25,100
3/06/2015 21:15,20,100
3/06/2015 21:20,25,100
3/06/2015 21:25,17,100
3/06/2015 21:30,31,100
3/06/2015 21:35,22,100
3/06/2015 21:40,27,100
3/06/2015 21:45,20,100
3/06/2015 21:50,18,100
3/06/2015 21:55,18,100
3/06/2015 22:00,22,100
3/06/2015 22:05,14,100
3/06/2015 22:10,20,100
3/06/2015 22:15,34,100
3/06/2015 22:20,25,100
3/06/2015 22:25,14,100
3/06/2015 22:30,25,100
3/06/2015 22:35,24,100
3/06/2015 22:40,30,100
3/06/2015 22:45,17,100
3/06/2015 22:50,15,100
3/06/2015 22:55,26,100
3/06/2015 23:00,21,100
3/06/2015 23:05,13,100
3/06/2015 23:10,22,100
3/06/2015 23:15,13,100
3/06/2015 23:20,18,100
3/06/2015 23:25,17,100
3/06/2015 23:30,14,100
3/06/2015 23:35,18,100
3/06/2015 23:40,15,100
3/06/2015 23:45,18,100
3/06/2015 23:50,8,100
3/06/2015 23:55,14,100
3/07/2015 0:00,21,100
3/07/2015 0:05,15,100
3/07/2015 0:10,13,100
3/07/2015 0:15,10,100
3/07/2015 0:20,16,100
3/07/2015 0:25,6,100
3/07/2015 0:30,14,100
3/07/2015 0:35,13,100
3/07/2015 0:40,11,100
3/07/2015 0:45,14,100
3/07/2015 0:50,8,100
3/07/2015 0:55,6,100
3/07/2015 1:00,5,100
3/07/2015 1:05,10,100
3/07/2015 1:10,11,100
3/07/2015 1:15,4,100
3/07/2015 1:20,7,100
3/07/2015 1:25,6,100
3/07/2015 1:30,7,100
3/07/2015 1:35,4,100
3/07/2015 1:40,9,100
3/07/2015 1:45,5,100
3/07/2015 1:50,11,100
3/07/2015 1:55,8,100
3/07/2015 2:00,8,100
3/07/2015 2:05,13,100
3/07/2015 2:10,7,100
3/07/2015 2:15,10,100
3/07/2015 2:20,10,100
3/07/2015 2:25,5,100
3/07/2015 2:30,7,100
3/07/2015 2:35,9,100
3/07/2015 2:40,10,100
3/07/2015 2:45,5,100
3/07/2015 2:50,6,100
3/07/2015 2:55,2,100
3/07/2015 3:00,6,100
3/07/2015 3:05,4,100
3/07/2015 3:10,3,100
3/07/2015 3:15,4,100
3/07/2015 3:20,4,100
3/07/2015 3:25,2,100
3/07/2015 3:30,3,100
3/07/2015 3:35,5,100
3/07/2015 3:40,2,100
3/07/2015 3:45,2,100
3/07/2015 3:50,7,100
3/07/2015 3:55,4,100
3/07/2015 4:00,5,100
3/07/2015 4:05,7,100
3/07/2015 4:10,8,100
3/07/2015 4:15,3,100
3/07/2015 4:20,5,100
3/07/2015 4:25,6,100
3/07/2015 4:30,5,100
3/07/2015 4:35,6,100
3/07/2015 4:40,10,100
3/07/2015 4:45,6,100
3/07/2015 4:50,9,100
3/07/2015 4:55,11,100
3/07/2015 5:00,7,100
3/07/2015 5:05,8,100
3/07/2015 5:10,15,100
3/07/2015 5:15,12,100
3/07/2015 5:20,7,100
3/07/2015 5:25,12,100
3/07/2015 5:30,15,100
3/07/2015 5:35,14,100
3/07/2015 5:40,15,100
3/07/2015 5:45,13,100
3/07/2015 5:50,24,100
3/07/2015 5:55,17,100
3/07/2015 6:00,14,100
3/07/2015 6:05,12,100
3/07/2015 6:10,16,100
3/07/2015 6:15,15,100
3/07/2015 6:20,10,100
3/07/2015 6:25,18,100
3/07/2015 6:30,30,100
3/07/2015 6:35,21,100
3/07/2015 6:40,23,100
3/07/2015 6:45,28,100
3/07/2015 6:50,31,100
3/07/2015 6:55,23,100
3/07/2015 7:00,24,100
3/07/2015 7:05,28,100
3/07/2015 7:10,22,100
3/07/2015 7:15,19,100
3/07/2015 7:20,14,100
3/07/2015 7:25,30,100
3/07/2015 7:30,23,100
3/07/2015 7:35,31,100
3/07/2015 7:40,34,100
3/07/2015 7:45,26,100
3/07/2015 7:50,36,100
3/07/2015 7:55,36,100
3/07/2015 8:00,34,100
3/07/2015 8:05,33,100
3/07/2015 8:10,35,100
3/07/2015 8:15,28,100
3/07/2015 8:20,33,100
3/07/2015 8:25,23,100
3/07/2015 8:30,25,100
3/07/2015 8:35,24,100
3/07/2015 8:40,29,100
3/07/2015 8:45,26,100
3/07/2015 8:50,47,100
3/07/2015 8:55,43,100
3/07/2015 9:00,31,100
3/07/2015 9:05,50,100
3/07/2015 9:10,46,100
3/07/2015 9:15,30,100
3/07/2015 9:20,38,100
3/07/2015 9:25,35,100
3/07/2015 9:30,31,100
3/07/2015 9:35,37,100
3/07/2015 9:40,56,100
3/07/2015 9:45,48,100
3/07/2015 9:50,37,100
3/07/2015 9:55,37,100
3/07/2015 10:00,36,100
3/07/2015 10:05,20,100
3/07/2015 10:10,31,100
3/07/2015 10:15,37,100
3/07/2015 10:20,40,100
3/07/2015 10:25,51,100
3/07/2015 10:30,39,100
3/07/2015 10:35,37,100
3/07/2015 10:40,38,100
3/07/2015 10:45,34,100
3/07/2015 10:50,48,100
3/07/2015 10:55,38,100
3/07/2015 11:00,37,100
3/07/2015 11:05,29,100
3/07/2015 11:10,37,100
3/07/2015 11:15,37,100
3/07/2015 11:20,36,100
3/07/2015 11:25,33,100
3/07/2015 11:30,40,100
3/07/2015 11:35,43,100
3/07/2015 11:40,27,100
3/07/2015 11:45,30,100
3/07/2015 11:50,31,100
3/07/2015 11:55,40,100
3/07/2015 12:00,33,100
3/07/2015 12:05,33,100
3/07/2015 12:10,29,100
3/07/2015 12:15,22,100
3/07/2015 12:20,42,100
3/07/2015 12:25,35,100
3/07/2015 12:30,36,100
3/07/2015 12:35,32,100
3/07/2015 12:40,38,100
3/07/2015 12:45,37,100
3/07/2015 12:50,25,100
3/07/2015 12:55,23,100
3/07/2015 13:00,27,100
3/07/2015 13:05,26,100
3/07/2015 13:10,23,100
3/07/2015 13:15,19,100
3/07/2015 13:20,26,100
3/07/2015 13:25,23,100
3/07/2015 13:30,31,100
3/07/2015 13:35,16,100
3/07/2015 13:40,29,100
3/07/2015 13:45,34,100
3/07/2015 13:50,28,100
3/07/2015 13:55,15,100
3/07/2015 14:00,28,100
3/07/2015 14:05,16,100
3/07/2015 14:10,23,100
3/07/2015 14:15,26,100
3/07/2015 14:20,30,100
3/07/2015 14:25,23,100
3/07/2015 14:30,25,100
3/07/2015 14:35,20,100
3/07/2015 14:40,19,100
3/07/2015 14:45,31,100
3/07/2015 14:50,29,100
3/07/2015 14:55,20,100
3/07/2015 15:00,23,100
3/07/2015 15:05,25,100
3/07/2015 15:10,28,100
3/07/2015 15:15,25,100
3/07/2015 15:20,29,100
3/07/2015 15:25,30,100
3/07/2015 15:30,20,100
3/07/2015 15:35,21,100
3/07/2015 15:40,20,100
3/07/2015 15:45,31,100
3/07/2015 15:50,17,100
3/07/2015 15:55,27,100
3/07/2015 16:00,20,100
3/07/2015 16:05,23,100
3/07/2015 16:10,29,100
3/07/2015 16:15,34,100
3/07/2015 16:20,28,100
3/07/2015 16:25,33,100
3/07/2015 16:30,29,100
3/07/2015 16:35,26,100
3/07/2015 16:40,33,100
3/07/2015 16:45,30,100
3/07/2015 16:50,27,100
3/07/2015 16:55,33,100
3/07/2015 17:00,36,100
3/07/2015 17:05,39,100
3/07/2015 17:10,40,100
3/07/2015 17:15,23,100
3/07/2015 17:20,25,100
3/07/2015 17:25,41,100
3/07/2015 17:30,33,100
3/07/2015 17:35,45,100
3/07/2015 17:40,45,100
3/07/2015 17:45,45,100
3/07/2015 17:50,44,100
3/07/2015 17:55,39,100
3/07/2015 18:00,43,100
3/07/2015 18:05,41,100
3/07/2015 18:10,39,100
3/07/2015 18:15,43,100
3/07/2015 18:20,37,100
3/07/2015 18:25,40,100
3/07/2015 18:30,46,100
3/07/2015 18:35,42,100
3/07/2015 18:40,46,100
3/07/2015 18:45,31,100
3/07/2015 18:50,39,100
3/07/2015 18:55,34,100
3/07/2015 19:00,32,100
3/07/2015 19:05,28,100
3/07/2015 19:10,29,100
3/07/2015 19:15,21,100
3/07/2015 19:20,24,100
3/07/2015 19:25,19,100
3/07/2015 19:30,20,100
3/07/2015 19:35,26,100
3/07/2015 19:40,23,100
3/07/2015 19:45,24,100
3/07/2015 19:50,33,100
3/07/2015 19:55,19,100
3/07/2015 20:00,16,100
3/07/2015 20:05,26,100
3/07/2015 20:10,23,100
3/07/2015 20:15,18,100
3/07/2015 20:20,26,100
3/07/2015 20:25,25,100
3/07/2015 20:30,22,100
3/07/2015 20:35,26,100
3/07/2015 20:40,13,100
3/07/2015 20:45,34,100
3/07/2015 20:50,16,100
3/07/2015 20:55,37,100
3/07/2015 21:00,29,100
3/07/2015 21:05,30,100
3/07/2015 21:10,18,100
3/07/2015 21:15,23,100
3/07/2015 21:20,19,100
3/07/2015 21:25,22,100
3/07/2015 21:30,21,100
3/07/2015 21:35,26,100
3/07/2015 21:40,26,100
3/07/2015 21:45,26,100
3/07/2015 21:50,21,100
3/07/2015 21:55,23,100
3/07/2015 22:00,15,100
3/07/2015 22:05,21,100
3/07/2015 22:10,14,100
3/07/2015 22:15,15,100
3/07/2015 22:20,27,100
3/07/2015 22:25,22,100
3/07/2015 22:30,21,100
3/07/2015 22:35,14,100
3/07/2015 22:40,19,100
3/07/2015 22:45,18,100
3/07/2015 22:50,34,100
3/07/2015 22:55,22,100
3/07/2015 23:00,29,100
3/07/2015 23:05,15,100
3/07/2015 23:10,20,100
3/07/2015 23:15,21,100
3/07/2015 23:20,18,100
3/07/2015 23:25,12,100
3/07/2015 23:30,12,100
3/07/2015 23:35,11,100
3/07/2015 23:40,18,100
3/07/2015 23:45,16,100
3/07/2015 23:50,16,100
3/07/2015 23:55,19,100
3/08/2015 0:00,16,100
3/08/2015 0:05,14,100
3/08/2015 0:10,16,100
3/08/2015 0:15,14,100
3/08/2015 0:20,15,100
3/08/2015 0:25,14,100
3/08/2015 0:30,15,100
3/08/2015 0:35,13,100
3/08/2015 0:40,17,100
3/08/2015 0:45,17,100
3/08/2015 0:50,5,100
3/08/2015 0:55,9,100
3/08/2015 1:00,10,100
3/08/2015 1:05,10,100
3/08/2015 1:10,7,100
3/08/2015 1:15,13,100
3/08/2015 1:20,10,100
3/08/2015 1:25,8,100
3/08/2015 1:30,5,100
3/08/2015 1:35,8,100
3/08/2015 1:40,9,100
3/08/2015 1:45,2,100
3/08/2015 1:50,7,100
3/08/2015 1:55,7,100
3/08/2015 3:00,13,100
3/08/2015 3:05,12,100
3/08/2015 3:10,10,100
3/08/2015 3:15,8,100
3/08/2015 3:20,7,100
3/08/2015 3:25,10,100
3/08/2015 3:30,7,100
3/08/2015 3:35,11,100
3/08/2015 3:40,7,100
3/08/2015 3:45,7,100
3/08/2015 3:50,7,100
3/08/2015 3:55,8,100
3/08/2015 4:00,6,100
3/08/2015 4:05,10,100
3/08/2015 4:10,6,100
3/08/2015 4:15,10,100
3/08/2015 4:20,7,100
3/08/2015 4:25,5,100
3/08/2015 4:30,2,100
3/08/2015 4:35,5,100
3/08/2015 4:40,7,100
3/08/2015 4:45,3,100
3/08/2015 4:50,4,100
3/08/2015 4:55,3,100
3/08/2015 5:00,9,100
3/08/2015 5:05,7,100
3/08/2015 5:10,4,100
3/08/2015 5:15,5,100
3/08/2015 5:20,7,100
3/08/2015 5:25,8,100
3/08/2015 5:30,5,100
3/08/2015 5:35,5,100
3/08/2015 5:40,8,100
3/08/2015 5:45,5,100
3/08/2015 5:50,6,100
3/08/2015 5:55,6,100
3/08/2015 6:00,2,100
3/08/2015 6:05,8,100
3/08/2015 6:10,8,100
3/08/2015 6:15,5,100
3/08/2015 6:20,8,100
3/08/2015 6:25,7,100
